user_id,user_key,created_at,created_str,retweet_count,retweeted,favorite_count,text,tweet_id,source,hashtags,expanded_urls,posted,mentions,retweeted_status_id,in_reply_to_status_id
1684524144,datwisenigga,1486694754000,2017-02-10 02:45:54,,,,RT @Wisethedome: What's stopping you from doing the things you really want to do?,8.29884064920375E+017,,[],[],POSTED,[],,
4508630900,thefoundingson,1482249072000,2016-12-20 15:51:12,,,,Hillary Clinton is #NeverMyPresident and I'm so thankful for it https://t.co/ZPbq6gyaBU,8.11237524232438E+017,,"[""NeverMyPresident""]",[],POSTED,[],,
2882013788,giselleevns,1481124429000,2016-12-07 15:27:09,,,,"RT @Ric335: Right now, I think i'd rather run from President.
#IdRunForPresidentIf",8.06520428378411E+017,,[],[],POSTED,[],,
1656685598,jeannemccarthy0,1437269006000,2015-07-19 01:23:26,,,,RT @DailySanAntonio: Winning numbers drawn in 'Pick 3 Evening' game  #Texas,6.22577455258141E+017,,"[""Texas""]",[],POSTED,[],,
2533001646,jasper_fly,1477924885000,2016-10-31 14:41:25,,,,RT @rikroku: #ThingsThatDisturbMe Google. I mean is it a woman. Cause it won't let me finish my sentence without coming up with other sugge…,7.93100568826962E+017,,"[""ThingsThatDisturbMe""]",[],POSTED,[],,
1676481360,emileewaren,1476233169000,2016-10-12 00:46:09,0,false,0,RT @mitchellvii: Attorney: Trump Companies Employ More Female Execs Than Male | The Daily Caller https://t.co/JgQleIbCN4,7.86004996894564E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://dailycaller.com/2015/08/17/attorney-trump-companies-employ-more-female-execs-than-male-video/""]",POSTED,"[""mitchellvii""]",7.8595520586299E+017,
3990577513,tpartynews,1474671623000,2016-09-23 23:00:23,0,false,0,Colonel Rob Maness endorsed Donald Trump! https://t.co/u02zRFFkiZ,7.79455398231306E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,[],,
,anthonywoodboy,1433899953000,2015-06-10 01:32:33,,,,"RT @AIIAmericanGirI: 🇺🇸
You've never wanted anything as much as you want this churro ice cream sandwich http://t.co/3A1oIDSBC2 #wiunion",6.08446621647516E+017,,[],[],POSTED,[],,
1662779209,rh0lbr00k,1469778609000,2016-07-29 07:50:09,0,false,0,RT @1VoiceMatters: I thought she showed her TRUE METTLE when She was found Criminally Negligent with National Security? 😳 https://t.co/ccEp…,7.58932612459008E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/sebroche/status/758917133887680512""]",POSTED,"[""1voicematters""]",7.58927937219375E+017,
2620869737,puredavie,1420985309000,2015-01-11 14:08:29,,,,Dannng Elsa from #Frozen visted Buffalo NY ❄️⛄️,5.54278676762591E+017,,"[""Frozen""]",[],POSTED,[],,
1679279490,ameliebaldwin,1476391758000,2016-10-13 20:49:18,0,false,0,RT @SonofLiberty357: BOOM! Dr. Gina Loudon Drops BOMB on CNN – Video of Groper Bill Clinton Is Online on Gateway Pundit (VIDEO) https://t.c…,7.86670169733095E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""sonofliberty357""]",7.86667077427802E+017,
1660771422,garrettsimpson_,1447750460000,2015-11-17 08:54:20,,,,RT @lions725: @chrgdup1973 @gentlemanirish @GeraldYak420 @lupash7 @CurlyCoyne @Bobbyh214 @abitx2u @Vinceee_ny @RandallKraft https://t.co/29…,6.66539857817289E+017,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1474120934000,2016-09-17 14:02:14,0,false,0,RT @AndGermaine: Masterful #MAGA https://t.co/Hnn5knGdFR,7.77145640816144E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""maga""]","[""https://twitter.com/dcexaminer/status/777141078063480832""]",POSTED,"[""andgermaine""]",7.77142832062661E+017,
2882331822,jenn_abrams,1472145996000,2016-08-25 17:26:36,94,false,187,#AltRightMeans knowing that too much diversity and globalization can destroy civilization,7.68862150110614E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""altrightmeans""]",[],POSTED,[],,
1656685598,jeannemccarthy0,1432940202000,2015-05-29 22:56:42,,,,"RT @ChristiChat: MT @ChrisCoon4: Can you believe Obama said ISIS is Not our #1 enemy, Climate Change is ? http://t.co/XYuCzQeb8Y #PJNET #Ju…",6.04421132175979E+017,,"[""1""]",[],POSTED,[],,
4311371968,rightnpr,1470527445000,2016-08-06 23:50:45,41,false,18,"Obama never negotiates with terrorists, he gives them what they want https://t.co/prgs9mUtnL",7.62073455290294E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,[],,
2533221819,lazykstafford,1486381676000,2017-02-06 11:47:56,,,,RT @4HeritageMoms: Wondering how to grow on twitter? I gained 17 followers in the past day. This is the app: https://t.co/42IMVXUmr4,8.28570920365199E+017,,[],[],POSTED,[],,
7.50345924061368E+017,peterkistner,1469099419000,2016-07-21 11:10:19,,,,"Vorwärts immer, rückwärts nimmer! #Merkelmussbleiben",7.56083880118084E+017,,"[""MerkelMussBleiben""]",[],POSTED,[],,
7.50345924061368E+017,peterkistner,1469105376000,2016-07-21 12:49:36,,,,#Merkel hält an Flüchtlings-Deal mit der #Türkei fest #Merkelmussbleiben,7.56108868342673E+017,,"[""Merkel""]",[],POSTED,[],,
1657694515,daileyjadon,1482159540000,2016-12-19 14:59:00,,,,"RT @Ptheactress: #ThingsYouCantIgnore 
Any woman in yoga pants👀",8.10862000469398E+017,,[],[],POSTED,[],,
1680366068,willisbonnerr,1486226777000,2017-02-04 16:46:17,,,,RT @CNNPolitics: President Donald Trump attacks another federal judge with whom he disagrees https://t.co/spDcnpbBtt https://t.co/Jj8HgacDaK,8.27921228237267E+017,,[],[],POSTED,[],,
,micparrish,1449158450000,2015-12-03 16:00:50,,,,Thank you police officers who risked their life today to keep people safe  #Prayers4California,6.72445395973227E+017,,"[""Prayers4California""]",[],POSTED,[],,
1680366068,willisbonnerr,1486650188000,2017-02-09 14:23:08,,,,"RT @HazeyBaby_Promo: [DOPE MUSIC ALERT] #Microphone (@A_NEW_ERA90) ""Hold On Baby"" https://t.co/tTT3Hi0j7I  For more music follow @PAPERBOYE…",8.29697140763005E+017,,"[""Microphone""]",[],POSTED,[],,
1684524144,datwisenigga,1490885878000,2017-03-30 14:57:58,,,,RT @em2wice: Original Aunt Vivian trashes Fresh Prince of Bel-Air reunion photo https://t.co/PDCLpHJegF,8.4746291216778E+017,,[],[],POSTED,[],,
2944766250,atlanta_online,1469370342000,2016-07-24 14:25:42,0,false,0,President Obama plans to speak to disabled veterans while i... https://t.co/5w2ANXcBDp | https://t.co/1KPXto2HfW https://t.co/Awlz38KtIo,7.57220214022943E+017,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",[],"[""http://politics.blog.ajc.com/2016/07/21/president-obama-plans-to-speak-to-disabled-veterans-while-in-atlanta-next-month/"",""https://twibble.io""]",POSTED,[],,
2532611755,kathiemrr,1479551277000,2016-11-19 10:27:57,,,,"Can't, It's My Dogs B'day #CancelPlansIn5Words",7.99922153223324E+017,,"[""CancelPlansIn5Words""]",[],POSTED,[],,
1659753702,karenparker93,1473704130000,2016-09-12 18:15:30,0,false,0,"RT @magnifier661: 🔥🚨New Trump Ad🚨🔥
Trump campaign responds to Hillary's 👉#BasketOfDeplorables👈  comment

#MAGA🇺🇸
#HillarysHealth https://t.…",7.75397440451179E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""HillarysHealth"",""maga"",""BasketOfDeplorables""]",[],POSTED,"[""magnifier661""]",7.75337784043114E+017,
1660771422,garrettsimpson_,1456717718000,2016-02-29 03:48:38,,,,"A man, Will Smith,with a net worth of 260 million complains that #OscarsSoWhite  #OscarHasNoColor",7.04151263361917E+017,,"[""OscarsSoWhite""]",[],POSTED,[],,
2882013788,giselleevns,1480947519000,2016-12-05 14:18:39,,,,RT @Supervisor1_9_4: TFW Total Fucking Wanker #AlternativeAcronymInterpretations,8.05778413634146E+017,,"[""AlternativeAcronymInterpretations""]",[],POSTED,[],,
1676481360,emileewaren,1476291004000,2016-10-12 16:50:04,0,false,0,"RT @GGNJ2000: I'm Catholic, I have a Gay Brother, who is also Catholic-We R both voting Trump &amp; I have Never wanted to throw a Gay person o…",7.8624757690742E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""""]",POSTED,"[""ggnj2000""]",7.86234824323326E+017,
2591847731,todaybostonma,1475228469000,2016-09-30 09:41:09,0,false,0,Manager: I reprimanded Trump over Machado remarks https://t.co/EbraixFHM5 #politics https://t.co/wGCdhdpXYp,7.81790980710117E+017,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","[""Politics""]","[""http://www.wcvb.com/politics/trump-campaign-manager-i-reprimanded-him-for-machado-remarks/41886668""]",POSTED,[],,
2584152521,queenofthewo,1475684634000,2016-10-05 16:23:54,,,,"RT @AnnetteReid24: ""You are eating an animal's genitalia"" #RuinADinnerInOnePhrase https://t.co/gLXcGORCDw",7.83704274010247E+017,,"[""RuinADinnerInOnePhrase""]",[],POSTED,[],,
1662779209,rh0lbr00k,1474306209000,2016-09-19 17:30:09,0,false,0,RT @mitchellvii: Philly FOP Prez on Endorsement: Clinton ‘Blew The Police Off’ « CBS Philly https://t.co/fvx68OUHNL,7.77922740867232E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://philadelphia.cbslocal.com/2016/09/19/philly-fop-chief-on-presidential-endorsment-clinton-blew-the-police-off/""]",POSTED,"[""mitchellvii""]",7.77915528832749E+017,
2570631118,politweecs,1470840907000,2016-08-10 14:55:07,14,false,7,#HillaryClinton personally delivers big boost to #WassermanSchultz https://t.co/Z2UUUiLx6G,7.63388210575659E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[""HillaryClinton"",""WassermanSchultz""]",[],POSTED,[],,
2671070290,patriotblake,1490996643000,2017-03-31 21:44:03,,,,RT @peddoc63: Sank⚓️tury Cities are going down! God Bless AG #JeffSessions #DefundSanctuaryCities #TheFive https://t.co/GV8ZSDI71e,8.47927494665802E+017,,"[""JeffSessions""]",[],POSTED,[],,
1679279490,ameliebaldwin,1474103173000,2016-09-17 09:06:13,0,false,0,RT @realDonaldTrump: I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https…,7.77071148811088E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://bit.ly/2csHFXf""]",POSTED,"[""realdonaldtrump""]",7.76842647294009E+017,
2671070290,patriotblake,1482710243000,2016-12-25 23:57:23,,,,"RT @kimmie99: Retweeted Bama Greg (@bamagreg92):

For God so loved the world that he gave his one and only Son, that whoever... https://t.c…",8.13171815967261E+017,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1473472088000,2016-09-10 01:48:08,0,false,0,"RT @HouseCracka: HOT TICKET: DONALD TRUMP IN PENSACOLA FLORIDA TONIGHT!

LIVE HERE: https://t.co/KQLq896rNF https://t.co/xsNvYtPXEc",7.74424186915811E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://www.youtube.com/watch?v=eBogVFrBf_8""]",POSTED,"[""housecracka""]",7.74395036330897E+017,
1655194147,melanymelanin,1479461900000,2016-11-18 09:38:20,,,,RT @blicqer: Refugees in Rwanda get the opportunity to pursue a university degree https://t.co/QoXQtZQovt @CCTVNewsAfrica https://t.co/gVwQ…,7.9954727569759E+017,,[],[],POSTED,[],,
2531159968,traceyhappymom,1474444420000,2016-09-21 07:53:40,,,,"RT @NetAdvisor: #ThingsHillaryGoogles
How come only Democrat supporters burn the #American flag?
https://t.co/UXs4oeRWLv",7.78502441809617E+017,,[],[],POSTED,[],,
1868981054,ryanmaxwell_1,1482718492000,2016-12-26 02:14:52,,,,RT @BreitbartNews: [Kurt Russell voice] No. https://t.co/1BQfS10JjV,8.13206416374768E+017,,[],[],POSTED,[],,
1671234620,hyddrox,1475159250000,2016-09-29 14:27:30,0,false,0,"RT @realDonaldTrump: In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank…",7.81500655735235E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""realdonaldtrump""]",7.80853860135006E+017,
1671234620,hyddrox,1488995850000,2017-03-08 17:57:30,,,,RT @BarbBae: @ChelseaClinton go march or something 😂😂😂😂,8.39535564206588E+017,,[],[],POSTED,[],,
1658420976,baobaeham,1487820986000,2017-02-23 03:36:26,,,,RT @CNN: Voter to @SenTomCotton: My husband is dying. We can't afford health insurance. What kind of insurance do you have? https://t.co/iY…,8.34607827259969E+017,,[],[],POSTED,[],,
2533001646,jasper_fly,1484402627000,2017-01-14 14:03:47,,,,"RT @gingleberries: #IfMyFriendsSawMeNow they'd say,'let me watch your children, you need a shower'",8.20270189342294E+017,,"[""IfMyFriendsSawMeNow""]",[],POSTED,[],,
1679279490,ameliebaldwin,1485377725000,2017-01-25 20:55:25,,,,"RT @keny_berd: Thank you to the beautiful, brave, strong women of our military. Thank you Jon- amazing depiction of such women. #Patriot #G…",8.24360046733693E+017,,"[""Patriot""]",[],POSTED,[],,
1727482238,melvinsroberts,1475681510000,2016-10-05 15:31:50,,,,"RT @BBQColin: I know I asked for a rare steak, but this flinches when I lift my knife. #RuinADinnerInOnePhrase",7.83691171340092E+017,,"[""RuinADinnerInOnePhrase""]",[],POSTED,[],,
1679279490,ameliebaldwin,1478095579000,2016-11-02 14:06:19,0,false,0,RT @Douglasmaher: Just Hear Me Out Hillary Clinton hates everyday Americans. Fact. #MAGA #RiggedSystem #PodestaEmails26… ,7.93816511869616E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""PodestaEmails26"",""RiggedSystem"",""maga""]","["""","""",""""]",POSTED,"[""douglasmaher""]",7.9381093576917E+017,
2532611755,kathiemrr,1480869057000,2016-12-04 16:30:57,,,,RT @AlegnaDas: @TagItsIt Oh how nice flowers ill there from him,8.05449321785213E+017,,[],[],POSTED,[],,
1646999972,hollandpatrickk,1454500333000,2016-02-03 11:52:13,,,,RT @BevanSlattery: Buying first set of @RedFlowLimited batteries for the office this week.  Can't wait @simonhackett  https://t.co/KdyfDckQ…,6.94850876612063E+017,,[],[],POSTED,[],,
1833223908,dorothiebell,1474059659000,2016-09-16 21:00:59,,,,RT @AmandaPresto: U.S. Soccer’s Statement SLAMMING Megan Rapinoe For Kneeling During National Anthem | @realDailyWire @benshapiro  https://…,7.76888636012986E+017,,[],[],POSTED,[],,
,c__wells,1426700878000,2015-03-18 17:47:58,,,,https://t.co/57h8vd3QSm ouch!,5.78251513077768E+017,,[],[],POSTED,[],,
1655194147,melanymelanin,1482489800000,2016-12-23 10:43:20,,,,"RT @BPDmisconduct: Hey, familiar... Cop responds to Assault by Strangulation call, ends up hurting the Victims. Yea, Texas again. #acab htt…",8.12247209823638E+017,,"[""acab""]",[],POSTED,[],,
2589353987,cassieweltch,1431955881000,2015-05-18 13:31:21,,,,"RT @iamblacking: mac and cheese book.
 #MakeTechEdible",6.00292590320157E+017,,[],[],POSTED,[],,
4224729994,ten_gop,1470939242000,2016-08-11 18:14:02,1,false,1,@HillaryClinton You belong to PRISON!,7.63800657719546E+017,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],POSTED,"[""hillaryclinton""]",,7.63800602837123E+017
1660771422,garrettsimpson_,1483284403000,2017-01-01 15:26:43,,,,RT @AbnInfVet: The Marxist Muslim #POTUS also stokes racism. Who voted for #BHO   #ENLIST ----&gt; https://t.co/rRZgBcCxBO. Stand up. https://…,8.15580017359024E+017,,"[""POTUS""]",[],POSTED,[],,
1649144358,westernwindwes,1451120736000,2015-12-26 09:05:36,,,,RT @DMashak: Blog: Flat Out UnConstitutional https://t.co/Lk9URHu3kN #Millennials #Boomers #GenX #Teen @GOP @TheDemocrats #TEAPArty #OWS @R…,6.80675820642382E+017,,"[""millennials""]",[],POSTED,[],,
2590038478,patriotraphael,1423487873000,2015-02-09 13:17:53,,,,Ready to show these folks a celebrity pistol whipping,5.64775194036679E+017,,[],[],POSTED,[],,
1657694515,daileyjadon,1485778157000,2017-01-30 12:09:17,,,,#AddABandToATVShow Blues Motley Crues,8.26039578821849E+017,,"[""AddABandToATVShow""]",[],POSTED,[],,
1662779209,rh0lbr00k,1474108330000,2016-09-17 10:32:10,0,false,0,"RT @LouDobbs: Liberal MSM upset by @realDonaldTrump who plays them, and shuts down the birther issue, period. Amb. Woolsey joins me #FoxLDT…",7.77092776609534E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""FoxLDT"",""FoxLDT""]",[],POSTED,"[""loudobbs"",""realdonaldtrump""]",7.76875847177216E+017,
1679279490,ameliebaldwin,1474152669000,2016-09-17 22:51:09,0,false,0,RT @dcexaminer: Does Hillary Clinton have a Sidney Blumenthal #birther problem? It sure sounds like it. https://t.co/UyPoVGjPEI https://t.c…,7.77278750144815E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Birther""]","[""http://washex.am/2d2IHi5""]",POSTED,"[""dcexaminer""]",7.7726112430361E+017,
2496599688,notritahart,1475054281000,2016-09-28 09:18:01,,,,RT @abtsag: #IFindItFunnyHow my dog has funny hair today,7.81060383796855E+017,,"[""ifinditfunnyhow""]",[],POSTED,[],,
2497991305,austinlovesbeer,1424436079000,2015-02-20 12:41:19,,,,Just because you have the emotional range of a teaspoon doesn't mean we all have,5.68752255807017E+017,,[],[],POSTED,[],,
1623180199,jeffreykahunas,1473857617000,2016-09-14 12:53:37,,,,"RT @PresGreg: Words matter. Use yours to inspire, encourage, thank, and welcome, never to hurt or exclude. What you say goes a long way. #M…",7.76041209785684E+017,,"[""M""]",[],POSTED,[],,
2671070290,patriotblake,1490140340000,2017-03-21 23:52:20,,,,"RT @POWMIAFamilies1: How You Can Help: Write or tweet your reps in #Congress, asking for full funding of POW/MIA accounting operations.",8.44335902935732E+017,,"[""Congress""]",[],POSTED,[],,
2671070290,patriotblake,1483985414000,2017-01-09 18:10:14,,,,"RT @CCCINNC: @HAGOODMANAUTHOR 
Unbiased key points of Assange #WikiLeaks Press Conference re: ODNI ""Hacking Press Release""
https://t.co/Vid…",8.18520268696064E+017,,[],[],POSTED,[],,
1868981054,ryanmaxwell_1,1483669580000,2017-01-06 02:26:20,,,,"RT @steven_winstone: ""Admits errors"". Translation: ""caught telling lies at the behest of corrupt influencers"". https://t.co/TS2bcuh5XD",8.17195565335384E+017,,[],[],POSTED,[],,
2584152521,queenofthewo,1488208946000,2017-02-27 15:22:26,,,,"RT @kevinwxgg: #ThingsDoneByMistake -- Beginning your Wang Chunging in the early afternoon, when you were clearly asked to wait until tonig…",8.36235045861917E+017,,"[""ThingsDoneByMistake""]",[],POSTED,[],,
2587100717,judelambertusa,1483840879000,2017-01-08 02:01:19,,,,RT @BreitbartNews: A partisan commitment to stomp the working class so others could use a barely functional website to claim subsidies? htt…,8.17914047727276E+017,,[],[],POSTED,[],,
1710804738,cookncooks,1488587617000,2017-03-04 00:33:37,,,,"RT @PoliticalHedge: Blaming Trump, Schwarzenegger Leaving ‘Celebrity Apprentice’ https://t.co/NjwF6IXFdR https://t.co/tEVBgDctHT",8.37823307898565E+017,,[],[],POSTED,[],,
2533221819,lazykstafford,1486931615000,2017-02-12 20:33:35,,,,RT @andrewm54220189: @Trmpwin so obamas regime created isis that went on to horrifically butcher syrian/iraq civilians and the left are pis…,8.3087753318067E+017,,[],[],POSTED,[],,
2753146444,onlinecleveland,1470306655000,2016-08-04 10:30:55,0,false,0,Who could be on the stump for Hillary Clinton and Donald Trump in Ohio: Ohio Politics Roundup: Who's stumping fo...  #Cleveland #politics,7.61147398483612E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Cleveland"",""Politics""]",[],POSTED,[],,
2753146444,onlinecleveland,1471981804000,2016-08-23 19:50:04,0,false,0,U.S. Rep. Marcia Fudge dismisses Donald Trump's pitch to minorities https://t.co/7mjCN32Yaj #politics,7.68173482609742E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""Politics""]","[""http://bit.ly/2c3VWOT""]",POSTED,[],,
1623180199,jeffreykahunas,1430961472000,2015-05-07 01:17:52,,,,"And I'll never let you go, if you promise not to fade away",5.96121737118482E+017,,[],[],POSTED,[],,
4508630900,thefoundingson,1477763606000,2016-10-29 17:53:26,,,,This explains Colin Kaepernick pretty well https://t.co/B2WuOBcuAb,7.92424115055583E+017,,[],[],POSTED,[],,
2943515140,screamymonkey,1472142367000,2016-08-25 16:26:07,0,false,0,#TopNews Obama administration expects to close Guantanamo prison: White House,7.68846929832714E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","[""TopNews""]",[],POSTED,[],,
1768259989,mrclydepratt,1501453837000,2017-07-30 22:30:37,,,,RT @Beytell66: 💯True Story... https://t.co/FQNPcKJlVl,8.91788147478024E+017,,[],[],POSTED,[],,
2571870453,detroitdailynew,1473334050000,2016-09-08 11:27:30,0,false,0,Rudy actor Sean Astin wraps up Hillary Clinton campaign visit at comic book store https://t.co/wM9ftZ2HBs,7.73845213286498E+017,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",[],"[""http://bit.ly/2cbwyS0""]",POSTED,[],,
1662779209,rh0lbr00k,1469792517000,2016-07-29 11:41:57,0,false,0,RT @gerfingerpoken: (IBD) Hillary Clinton's Culture Of Corruption May Doom Candidacy... https://t.co/cyyv5GUala  - @IBDeditorials - https:/…,7.58990945421361E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""http://bit.ly/1IvfTqH"",""http://bit.ly/1IvfTqH""]",POSTED,"[""gerfingerpoken"",""ibdeditorials""]",7.58943202380386E+017,
1649144358,westernwindwes,1431006152000,2015-05-07 13:42:32,,,,Oh dude… https://t.co/1BK4AYlcoL,5.96309138260525E+017,,[],[],POSTED,[],,
1649144358,westernwindwes,1431080714000,2015-05-08 10:25:14,,,,I dont know why terrible things happen to us sometimes. But I have to believe that something good is going to come.,5.96621875935113E+017,,[],[],POSTED,[],,
1646999972,hollandpatrickk,1454604001000,2016-02-04 16:40:01,,,,#crookedcruz #TrumpIsRight #TrumpWillWin #TrumpTrain #TrumpArmy #tcot #pjnet #ccot #nra #2A https://t.co/03UvSirqih,6.9528569340955E+017,,"[""crookedcruz""]",[],POSTED,[],,
1655194147,melanymelanin,1480456302000,2016-11-29 21:51:42,,,,"RT @Baltimore0nline: Five Harford heroin deaths in five days, but worst is yet to come, police and health o... https://t.co/LQXKfgLeI9 http…",8.03718101074407E+017,,[],[],POSTED,[],,
1679279490,ameliebaldwin,1474088899000,2016-09-17 05:08:19,0,false,0,RT @xavvypls: LivingOnChi: The more I hear about him stumping for her the more I've decided they have him under threat. They wan… https://t…,7.77011277109559E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/nyc10016/status/777006118790889472""]",POSTED,"[""xavvypls""]",7.77008484453876E+017,
1727482238,melvinsroberts,1481032430000,2016-12-06 13:53:50,,,,Any musical #AddASongRuinAMovie @midnight,8.06134558747935E+017,,"[""AddASongRuinAMovie""]",[],POSTED,[],,
1671234620,hyddrox,1476152671000,2016-10-11 02:24:31,0,false,0,RT @Darren32895836: BREAKING:Crooked Hillary Clinton DELETED 1000Emails between Her &amp; Petraeus! #YOGA #ClintonScandals #Thursdaythoughts ht…,7.85667366134821E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[""Thursdaythoughts"",""YOGA"",""ClintonScandals""]",[],POSTED,"[""darren32895836""]",7.81536134270554E+017,
4840551713,blacktolive,1477467865000,2016-10-26 07:44:25,0,false,1,Have you seen it? Trump being a nice guy... https://t.co/eMNgHdLCId,7.91183688469996E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://twitter.com/Reipha/status/791041288250372097""]",POSTED,[],,
7.5065634592641E+017,klara_sauber,1499469356000,2017-07-07 23:15:56,,,,RT @chefreporterNRW: Jetzt fahren weitere Wasserwerfer und Panzer in die Schanze! Durch Vorrücken aber jetzt in benachbarten Straßen Randal…,8.83464630160556E+017,,[],[],POSTED,[],,
2533001646,jasper_fly,1482826169000,2016-12-27 08:09:29,,,,RT @Andrea_RoseJ: Ensure access to #education for #refugees. Put safeguards in place to protect them from #humantrafficking. @refugee_gende…,8.13658043137348E+017,,"[""education""]",[],POSTED,[],,
1657753759,johnbranchh,1457447723000,2016-03-08 14:35:23,,,,RT @GxbrielSilvxn: LMFAO IF THIS AINT FACTS https://t.co/CMwESBDJ6m,7.07213126068888E+017,,[],[],POSTED,[],,
2671070290,patriotblake,1491121201000,2017-04-02 08:20:01,,,,"RT @Modern_Scot: My father-in-law walked 21,000 steps today delivering leaflets for @theSNP #fitbit",8.48449930368868E+017,,"[""fitbit""]",[],POSTED,[],,
1684524144,datwisenigga,1487853719000,2017-02-23 12:41:59,,,,RT @MREESE06: TUNE IN NOW! #StarInTheMorning - Weekdays (7am-10am) - @troitorain  @asktheking @apricotbunny7 @brutaltruth2682 https://t.co/…,8.34745119555383E+017,,"[""StarInTheMorning""]",[],POSTED,[],,
2671070290,patriotblake,1484696775000,2017-01-17 23:46:15,,,,RT @emptywheel: Remember: McCain was the FIRST person to start rehabbing Petraeus after he passed code word intel to his mistress &amp; got no…,8.21503934976131E+017,,[],[],POSTED,[],,
1768259989,mrclydepratt,1499471711000,2017-07-07 23:55:11,,,,RT @Ni_Marketing: Do u know a HOT #artist we should feature on T2G Radio ? Tell them to submit a song to https://t.co/aL9DNtWn5x https://t.…,8.83474509923107E+017,,"[""artist""]",[],POSTED,[],,
2535166748,paolakinck,1473855691000,2016-09-14 12:21:31,0,false,0,"RT @MichelleKOrts10: Due to many years of musical study
I have reason to believe this is NOT @Hillaryclinton being interviewed by @AC360 
h…",7.76033133116481E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"[""https://youtu.be/y03Sc0H3n8s"",""https://youtu.be/y03Sc0H3n8s"",""https://youtu.be/y03Sc0H3n8s""]",POSTED,"[""hillaryclinton"",""ac360"",""michellekorts10""]",7.75576065754428E+017,
3990577513,tpartynews,1483732373000,2017-01-06 19:52:53,,,,Senator Bill Nelson says Fort Lauderdale shooter has been identified as Esteban Santiago - carrying a military ID,8.17458938232902E+017,,[],[],POSTED,[],,
2572058134,leroylovesusa,1464643998000,2016-05-30 21:33:18,,,,RT @ErinLichnovsky: MT @Only1Jaffa: I will remember &amp; honor the ones who died &amp; sacrificed their life for us. https://t.co/sqs4qvLYYy #InHo…,7.37396492529471E+017,,"[""InHo""]",[],POSTED,[],,
1660375034,ilovesarahrich,1478898747000,2016-11-11 21:12:27,0,false,0,"RT @bomani_jones: and then what? you guys aren't paying much attention if you think it stops there. stop bring stupid, please. https://t.co…",7.97185240917754E+017,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],[],POSTED,"[""bomani_jones""]",7.971818119359E+017,
2532611755,kathiemrr,1501059212000,2017-07-26 08:53:32,,,,"Track and field of dreams""",8.90132969230397E+017,,[],[],POSTED,[],,
1684524144,datwisenigga,1488550833000,2017-03-03 14:20:33,,,,RT @BoogsMalone: Bars my nigga👆 collaborate with me https://t.co/1ATqTTgN7I https://t.co/P3XchJrWsG,8.37669026042085E+017,,[],[],POSTED,[],,
